Year,FIPS,Crop,WaterManagement,yield_kgHa,yield_kcalHa,yield_kgHa_detrended,yield_kcalHa_detrended,management_records
2003,20085,Corn,Irrigated,10099.328105097771,36165.69394435512,12578.653525553718,45044.15827500787,2
2004,20085,Corn,Irrigated,12070.23489502984,43223.51115910186,14850.845429870304,53180.87748436556,2
2005,20085,Corn,Irrigated,10331.568714102505,36997.34756520107,12559.823205904684,44976.72690034467,2
2006,20085,Corn,Irrigated,9992.622960419918,35783.58282126373,12001.190389650052,42976.26278533684,2
2007,20085,Corn,Irrigated,10055.39069258336,36008.35407014101,11938.422657486612,42751.49153645956,2
2008,20085,Corn,Irrigated,11869.378152106823,42504.24316269454,13928.159767067717,49876.74012586949,2
2009,20085,Corn,Irrigated,11065.951180414771,39627.171177065306,12836.001227423829,45965.72039540473,2
2010,20085,Corn,Irrigated,8900.464420776034,31872.563090798976,10206.03324977562,36547.80506744649,2
2011,20085,Corn,Irrigated,9534.418515626796,34142.752704459555,10814.880251761006,38728.08618155616,2
2012,20085,Corn,Irrigated,9917.30168182379,35513.857322610995,11122.44213936187,39829.46530105486,2
2013,20085,Corn,Irrigated,11812.887193159728,42301.94903870499,13105.902475726629,46932.23676557705,2
2014,20085,Corn,Irrigated,12051.404575380806,43156.07978443867,13225.161166837166,47359.30213844389,2
2015,20085,Corn,Irrigated,10758.389292813908,38525.79205756661,11681.0749556165,41829.92941606269,2
2016,20085,Corn,Irrigated,10764.666066030251,38548.269182454336,11561.816264505962,41402.86404319585,2
2017,20085,Corn,Irrigated,12082.788441462528,43268.46540887731,12842.278000640172,45988.19752029245,2
2018,20085,Corn,Irrigated,10538.702230241865,37739.09268649611,11084.781500063806,39694.60255172849,2
2019,20085,Corn,Irrigated,10639.130601703368,38098.72668469976,11078.50472684746,39672.12542684075,2
2020,20085,Corn,Irrigated,12697.912216664256,45471.22364787471,13087.072156077596,46864.80539091387,2
2021,20085,Corn,Irrigated,13093.34892929394,46887.2825158016,13356.973404380396,47831.32176108619,2
1990,20085,Corn,Non-Irrigated,5649.095894709752,20229.412398955625,9534.418515626796,34142.752704459555,2
1991,20085,Corn,Non-Irrigated,2347.5131829127195,8406.44470801045,3879.045847700698,13890.863180616196,2
1992,20085,Corn,Non-Irrigated,7375.2085292044,26410.621743080956,11950.9762039193,42796.44578623501,2
1993,20085,Corn,Non-Irrigated,3351.796897527787,12002.784690047009,5322.703687459857,19060.601904793748,2
1994,20085,Corn,Non-Irrigated,7324.994343473647,26230.80474397913,11417.450480530048,40885.8901707781,2
1995,20085,Corn,Non-Irrigated,4387.464478224576,15711.510296522209,6709.870568271918,24028.04650498174,2
1996,20085,Corn,Non-Irrigated,7921.287799026343,28366.131608313335,11888.20847175586,42571.67453735773,2
1997,20085,Corn,Non-Irrigated,6050.809380555781,21667.948391770253,8913.017967208722,31917.51734057443,2
1998,20085,Corn,Non-Irrigated,7513.297539963972,26905.11849061098,10871.371210708105,38930.38030554572,2
1999,20085,Corn,Non-Irrigated,4538.107035416835,16250.961293827686,6452.522866401807,23106.48438458487,2
2000,20085,Corn,Non-Irrigated,7450.529807800531,26680.3472417337,10406.889992698636,37267.073063853815,2
2001,20085,Corn,Non-Irrigated,7011.155682656439,25106.94849959271,9628.570113871958,34479.90957777548,2
2002,20085,Corn,Non-Irrigated,2893.5924527346624,10361.954573242823,3910.429713782418,14003.248805054838,2
2003,20085,Corn,Non-Irrigated,3753.5103833738135,13441.320682861626,4983.757933777271,17846.83716085641,2
2004,20085,Corn,Non-Irrigated,10275.077755155406,36795.05344121151,13426.01790976018,48078.57013485121,2
2005,20085,Corn,Non-Irrigated,6734.9776611372945,24117.95500453265,8661.947038554956,31018.432345065296,2
2006,20085,Corn,Non-Irrigated,6791.468620084392,24320.24912852221,8599.179306391514,30793.66109618801,2
2007,20085,Corn,Non-Irrigated,7569.788498911069,27107.412614600536,9433.99014416529,33783.1187062559,2
2008,20085,Corn,Non-Irrigated,8203.74259376183,29377.602228261112,10074.221012232392,36075.7854448042,2
2009,20085,Corn,Non-Irrigated,9339.838545920127,33445.961832939975,11298.191789419505,40458.82479791125,2
2010,20085,Corn,Non-Irrigated,5743.247492954916,20566.56927227155,6841.682805815145,24500.066127624035,2
2011,20085,Corn,Non-Irrigated,5485.899791084805,19645.007151874684,6439.969319969118,23061.53013480941,2
2012,20085,Corn,Non-Irrigated,2761.780215191435,9889.93495060053,3194.8775671191825,11440.856567853793,2
2013,20085,Corn,Non-Irrigated,7017.432455872782,25129.42562448043,8009.162624055161,28680.81135674153,2
2014,20085,Corn,Non-Irrigated,10249.970662290032,36705.144941660605,11536.709171640588,41312.95554364494,2
2015,20085,Corn,Non-Irrigated,8505.02770814635,30456.50422287208,9440.266917381632,33805.595831143626,2
2016,20085,Corn,Non-Irrigated,8724.714770718396,31243.203593942577,9553.248835275826,34210.18407912274,2
2017,20085,Corn,Non-Irrigated,7695.323963237952,27556.955112355103,8316.724511656026,29782.19047624023,2
2018,20085,Corn,Non-Irrigated,6082.193246637501,21780.33401620889,6483.906732483529,23218.87000902351,2
2019,20085,Corn,Non-Irrigated,8454.813522415596,30276.68722377025,8894.18764755969,31850.085965911247,2
2020,20085,Corn,Non-Irrigated,10162.095837261211,36390.4651932324,10557.532549890891,37806.52406115929,2
2021,20085,Corn,Non-Irrigated,10337.845487318848,37019.82469008879,10601.469962405305,37963.86393537339,2
1990,20087,Corn,Irrigated,8310.447738439681,29759.7133513525,11888.20847175586,42571.67453735773,2
1991,20087,Corn,Irrigated,8335.554831305059,29849.621850903415,11775.226553861665,42167.08628937862,2
1992,20087,Corn,Irrigated,10281.35452837175,36817.53056609924,14336.150026130084,51337.75324357183,2
1993,20087,Corn,Irrigated,6320.710628858579,22634.46476194257,8705.884451069363,31175.77221927939,2
1994,20087,Corn,Irrigated,7663.940097156232,27444.569487916466,10419.443539131322,37312.02731362926,2
1995,20087,Corn,Irrigated,7670.216870372576,27467.046612804195,10300.184848020785,36884.96194076242,2
1996,20087,Corn,Irrigated,10325.291940886162,36974.870440313345,13702.195931279326,49067.56362991127,2
1997,20087,Corn,Irrigated,10626.577055270682,38053.772434924314,13934.436540284058,49899.21725075721,2
1998,20087,Corn,Irrigated,9691.3378460354,34704.680826652766,12553.54643268834,44954.24977545695,2
1999,20087,Corn,Irrigated,9138.981802997112,32726.693836532657,11699.905275265535,41897.360790725885,2
2000,20087,Corn,Irrigated,9603.46302100658,34390.001078224566,12151.832946842313,43515.71378264232,2
2001,20087,Corn,Irrigated,10118.158424746802,36233.1253190183,12660.25157736619,45336.36089854833,2
2002,20087,Corn,Irrigated,8730.99154393474,31265.680718830303,10802.326705328318,38683.13193178071,2
2003,20087,Corn,Irrigated,10193.479703342931,36502.850817671046,12471.948380875863,44662.04715191647,2
2004,20087,Corn,Irrigated,12220.8774522221,43762.96215640734,14781.800924490522,52933.62911060056,2
2005,20087,Corn,Irrigated,10877.647983924448,38952.85743043345,13018.02765069781,46617.55701714886,2
2006,20087,Corn,Irrigated,9967.515867554544,35693.67432171282,11800.33364672704,42256.99478892953,2
2007,20087,Corn,Irrigated,10708.175107083154,38345.97505846478,12540.992886255654,44909.2955256815,2
2008,20087,Corn,Irrigated,11505.325305558865,41200.5699192063,13331.86631151502,47741.41326153529,2
2009,20087,Corn,Irrigated,11756.396234212632,42099.65491471544,13476.232095490934,48258.38713395303,2
2010,20087,Corn,Irrigated,8448.536749199253,30254.21009888253,9584.632701357548,34322.56970356138,2
2011,20087,Corn,Irrigated,9823.150083578626,35176.70044929506,11028.290541116708,39492.30842773893,2
2012,20087,Corn,Irrigated,10024.00682650164,35895.96844570237,11141.272459010905,39896.896675718046,2
2013,20087,Corn,Irrigated,11279.361469770472,40391.39342324806,12409.180648712423,44437.27590303919,2
2014,20087,Corn,Irrigated,11925.869111053924,42706.5372866841,12992.920557832433,46527.64851759794,2
2015,20087,Corn,Irrigated,11078.50472684746,39672.12542684075,11950.9762039193,42796.44578623501,2
2016,20087,Corn,Irrigated,10275.077755155406,36795.05344121151,10978.076355385954,39312.4914286371,2
2017,20087,Corn,Irrigated,12296.19873081823,44032.68765506009,13005.47410426512,46572.6027673734,2
2018,20087,Corn,Irrigated,11103.611819712838,39762.03392639168,11637.137543102092,41672.58954184859,2
2019,20087,Corn,Irrigated,11222.870510823375,40189.09929925851,11649.69108953478,41717.54379162404,2
2020,20087,Corn,Irrigated,11643.414316318436,41695.06666673632,11969.806523568332,42863.87716089819,2
2021,20087,Corn,Irrigated,12754.403175611356,45673.51777186426,12992.920557832433,46527.64851759794,2
1990,20087,Corn,Non-Irrigated,6847.95957903149,24522.543252511765,10312.738394453472,36929.916190537886,2
1991,20087,Corn,Non-Irrigated,4111.286456705431,14722.516801462149,6101.023566286533,21847.765390872075,2
1992,20087,Corn,Non-Irrigated,8869.080554694314,31760.17746636034,12961.53669175071,46415.26289315929,2
1993,20087,Corn,Non-Irrigated,4161.5006424361845,14902.333800563976,5994.318421608683,21465.654267780697,2
1994,20087,Corn,Non-Irrigated,7168.075013065042,25668.876621785916,10168.372610477556,36412.94231812013,2
1995,20087,Corn,Non-Irrigated,5573.774616113623,19959.686900302884,7795.75233469946,27916.58911055877,2
1996,20087,Corn,Non-Irrigated,8015.439397271506,28703.288481629264,11053.397633982084,39582.21692728984,2
1997,20087,Corn,Non-Irrigated,6603.165423594067,23645.935381890355,8982.062472588506,32164.765714339443,2
1998,20087,Corn,Non-Irrigated,7663.940097156232,27444.569487916466,10281.35452837175,36817.53056609924,2
1999,20087,Corn,Non-Irrigated,5228.552089214693,18723.445031477815,6917.0040844112755,24769.791626276776,2
2000,20087,Corn,Non-Irrigated,7776.922015050428,27849.157735895584,10155.819064044868,36367.988068344675,2
2001,20087,Corn,Non-Irrigated,7212.012425579453,25826.21649600002,9295.901133405716,33288.62195872587,2
2002,20087,Corn,Non-Irrigated,3289.0291653643453,11778.01344116972,4180.330962085217,14969.76517522716,2
2003,20087,Corn,Non-Irrigated,4531.830262200491,16228.484168939958,5693.033307224163,20386.752273169728,2
2004,20087,Corn,Non-Irrigated,10111.88165153046,36210.648194130576,12534.716113039309,44886.81840079377,2
2005,20087,Corn,Non-Irrigated,6772.63830043536,24252.817753859024,8291.617418790649,29692.281976689315,2
2006,20087,Corn,Non-Irrigated,5849.952637632768,20948.680395362942,7073.92341481988,25331.71974846999,2
2007,20087,Corn,Non-Irrigated,8034.269716920538,28770.71985629245,9597.186247790236,34367.52395333684,2
2008,20087,Corn,Non-Irrigated,8379.492243819468,30006.961725117515,9885.917815742068,35401.47169817235,2
2009,20087,Corn,Non-Irrigated,9295.901133405716,33288.62195872587,10839.98734462638,38817.99468110707,2
2010,20087,Corn,Non-Irrigated,6534.12091821428,23398.687008125336,7532.127859613004,26972.549865274166,2
2011,20087,Corn,Non-Irrigated,6822.8524861661135,24432.634752960857,7770.645241834083,27826.68061100785,2
2012,20087,Corn,Non-Irrigated,2611.137657999175,9350.483953295046,2937.5298652490715,10519.294447456925,2
2013,20087,Corn,Non-Irrigated,7080.200188036223,25354.196873357716,7883.627159728278,28231.26885898696,2
2014,20087,Corn,Non-Irrigated,10802.326705328318,38683.13193178071,11888.20847175586,42571.67453735773,2
2015,20087,Corn,Non-Irrigated,7739.261375752362,27714.29498656921,8423.429656333876,30164.301599331608,2
2016,20087,Corn,Non-Irrigated,8649.393492122268,30973.47809528984,9314.73145305475,33356.053333389056,2
2017,20087,Corn,Non-Irrigated,9816.873310362282,35154.22332440733,10457.104178429388,37446.89006295563,2
2018,20087,Corn,Non-Irrigated,6483.906732483529,23218.87000902351,6829.129259382457,24455.11187784858,2
2019,20087,Corn,Non-Irrigated,8749.821863583773,31333.11209349349,9120.15148334808,32659.26246186947,2
2020,20087,Corn,Non-Irrigated,10325.291940886162,36974.870440313345,10651.684148136055,38143.68093447522,2
2021,20087,Corn,Non-Irrigated,10055.39069258336,36008.35407014101,10262.524208722718,36750.09919143605,2
1990,20091,Corn,Irrigated,5699.310080440506,20409.22939805745,7984.055531189784,28590.902857190616,2
1991,20091,Corn,Irrigated,2931.2530920327276,10496.817322569195,4054.7954977583336,14520.222677472591,2
1992,20091,Corn,Irrigated,7896.180706160965,28276.223108762417,10802.326705328318,38683.13193178071,2
1993,20091,Corn,Irrigated,3979.474219162204,14250.497178819853,5379.194646406954,19262.896028783303,2
1994,20091,Corn,Irrigated,5686.756534007818,20364.275148281995,7594.895591776446,27197.321114151455,2
1995,20091,Corn,Irrigated,4927.266974830173,17644.54303686685,6509.013825348905,23308.77850857443,2
1996,20091,Corn,Irrigated,8492.474161713662,30411.549973096626,11091.058273280149,39717.07967661621,2
1997,20091,Corn,Irrigated,5774.631359036636,20678.954896710195,7456.806581016874,26702.824366621426,2
1998,20091,Corn,Irrigated,7494.467220314939,26837.687115947796,9572.07915492486,34277.615453785926,2
1999,20091,Corn,Irrigated,6220.2822573970725,22274.830763738915,7858.520066862901,28141.36035943605,2
2000,20091,Corn,Irrigated,7180.628559497732,25713.83087156138,8969.508926155819,32119.811464563987,2
2001,20091,Corn,Irrigated,7337.547889906336,26275.75899375459,9069.937297617324,32479.44546276764,2
2002,20091,Corn,Irrigated,2887.315679518318,10339.477448355095,3527.546547585424,12632.144186903402,2
2003,20091,Corn,Irrigated,4312.143199628445,15441.78479786946,5215.998542782006,18678.490781702363,2
2004,20091,Corn,Irrigated,9936.132001472824,35581.288697274176,11894.485244972202,42594.15166224546,2
2005,20091,Corn,Irrigated,6709.870568271918,24028.04650498174,7952.671665108063,28478.517232751976,2
2006,20091,Corn,Irrigated,6653.379609324821,23825.752380992184,7802.029107915803,27939.06623544649,2
2007,20091,Corn,Irrigated,7306.164023824615,26163.373369315945,8486.197388497318,30389.072848208893,2
2008,20091,Corn,Irrigated,7550.9581792620365,27039.98123993735,8680.777358203988,31085.86371972848,2
2009,20091,Corn,Irrigated,9057.383751184638,32434.491212992187,10312.738394453472,36929.916190537886,2
2010,20091,Corn,Irrigated,5316.426914243512,19038.12477990602,5994.318421608683,21465.654267780697,2
2011,20091,Corn,Irrigated,2918.699545600039,10451.86307279374,3257.6452992826244,11665.627816731076,2
2012,20091,Corn,Irrigated,1983.4603363647575,7102.771464522198,2190.593852504115,7844.516585817236,2
2013,20091,Corn,Irrigated,6251.666123478793,22387.21638817756,6847.95957903149,24522.543252511765,2
2014,20091,Corn,Irrigated,9277.070813756683,33221.190584062686,10061.667465799706,36030.831195028746,2
2015,20091,Corn,Irrigated,8749.821863583773,31333.11209349349,9402.606278083567,33670.733081817256,2
2016,20091,Corn,Irrigated,8423.429656333876,30164.301599331608,8969.508926155819,32119.811464563987,2
2017,20091,Corn,Irrigated,9459.097237030664,33873.02720580681,9980.06941398723,35738.62857148827,2
2018,20091,Corn,Irrigated,4895.883108748453,17532.157412428212,5115.570171320499,18318.856783498708,2
2019,20091,Corn,Irrigated,8523.858027795384,30523.93559753527,8831.419915396247,31625.31471703396,2
2020,20091,Corn,Irrigated,9647.400433520988,34547.34095243866,9904.7481353911,35468.90307283553,2
2021,20091,Corn,Irrigated,7463.083354233218,26725.301491509155,7594.895591776446,27197.321114151455,2
1990,20091,Corn,Non-Irrigated,5699.310080440506,20409.22939805745,7984.055531189784,28590.902857190616,2
1991,20091,Corn,Non-Irrigated,2931.2530920327276,10496.817322569195,4054.7954977583336,14520.222677472591,2
1992,20091,Corn,Non-Irrigated,7896.180706160965,28276.223108762417,10802.326705328318,38683.13193178071,2
1993,20091,Corn,Non-Irrigated,3979.474219162204,14250.497178819853,5379.194646406954,19262.896028783303,2
1994,20091,Corn,Non-Irrigated,5686.756534007818,20364.275148281995,7594.895591776446,27197.321114151455,2
1995,20091,Corn,Non-Irrigated,4927.266974830173,17644.54303686685,6509.013825348905,23308.77850857443,2
1996,20091,Corn,Non-Irrigated,8492.474161713662,30411.549973096626,11091.058273280149,39717.07967661621,2
1997,20091,Corn,Non-Irrigated,5774.631359036636,20678.954896710195,7456.806581016874,26702.824366621426,2
1998,20091,Corn,Non-Irrigated,7494.467220314939,26837.687115947796,9572.07915492486,34277.615453785926,2
1999,20091,Corn,Non-Irrigated,6220.2822573970725,22274.830763738915,7858.520066862901,28141.36035943605,2
2000,20091,Corn,Non-Irrigated,7180.628559497732,25713.83087156138,8969.508926155819,32119.811464563987,2
2001,20091,Corn,Non-Irrigated,7337.547889906336,26275.75899375459,9069.937297617324,32479.44546276764,2
2002,20091,Corn,Non-Irrigated,2887.315679518318,10339.477448355095,3527.546547585424,12632.144186903402,2
2003,20091,Corn,Non-Irrigated,4312.143199628445,15441.78479786946,5215.998542782006,18678.490781702363,2
2004,20091,Corn,Non-Irrigated,9936.132001472824,35581.288697274176,11894.485244972202,42594.15166224546,2
2005,20091,Corn,Non-Irrigated,6709.870568271918,24028.04650498174,7952.671665108063,28478.517232751976,2
2006,20091,Corn,Non-Irrigated,6653.379609324821,23825.752380992184,7802.029107915803,27939.06623544649,2
2007,20091,Corn,Non-Irrigated,7306.164023824615,26163.373369315945,8486.197388497318,30389.072848208893,2
2008,20091,Corn,Non-Irrigated,7550.9581792620365,27039.98123993735,8680.777358203988,31085.86371972848,2
2009,20091,Corn,Non-Irrigated,9057.383751184638,32434.491212992187,10312.738394453472,36929.916190537886,2
