Year,FIPS,spatial_scale,LandCover,area_m2,area_ha,area_prc,LandCoverGroup,Crop,irrigation_WaterUse_m,n_pdiv,fertilizer_kgHa,fertilizer_kgCrop,precip_m,precip_m_avg,tmin_C_avg,tmax_C_avg
2007,20045,county,Developed,181621440,18162.144,14.607146820552655,developed,NA,NA,NA,NA,NA,0.9977121072798083,0.08314267560665069,7.182125421404468,18.713564343342316
2007,20045,county,Double Crop,7375872.000000001,737.5872,0.5932143541731824,all cult,NA,NA,NA,NA,NA,0.9977121072798083,0.08314267560665069,7.182125421404468,18.713564343342316
2007,20045,county,Grass/Pasture/Shrubland,510575296,51057.5296,41.06369992231717,grassPastureHay,NA,NA,NA,NA,NA,0.9977121072798083,0.08314267560665069,7.182125421404468,18.713564343342316
2007,20045,county,Other Crops,1430016,143.0016,0.1150109462172496,all cult,NA,NA,NA,NA,NA,0.9977121072798083,0.08314267560665069,7.182125421404468,18.713564343342316
2007,20045,county,Sorghum,3038784,303.8784,0.24439826071165544,all cult,Sorghum,NA,NA,112,34034.3808,0.9977121072798083,0.08314267560665069,7.182125421404468,18.713564343342316
2007,20045,county,Soybeans,105714560,10571.456,8.502234642507641,all cult,Soybeans,NA,NA,56,592001.536,0.9977121072798083,0.08314267560665069,7.182125421404468,18.713564343342316
2007,20045,county,Wheat,28430976,2843.0976,2.286599207029792,all cult,Wheat,NA,NA,89,253035.6864,0.9977121072798083,0.08314267560665069,7.182125421404468,18.713564343342316
2007,20061,county,Corn,18464768,1846.4768,1.7301363422661025,all cult,Corn,0.1548257405950439,10,250,461619.19999999995,0.9565668777301908,0.07971390647751589,6.632435957590761,18.68353449503583
2007,20061,county,Developed,83163584.00000001,8316.358400000001,7.79237188528444,developed,NA,NA,NA,NA,NA,0.9565668777301908,0.07971390647751589,6.632435957590761,18.68353449503583
2007,20061,county,Double Crop,5572672,557.2672,0.5221556182416549,all cult,NA,NA,NA,NA,NA,0.9565668777301908,0.07971390647751589,6.632435957590761,18.68353449503583
2007,20061,county,Grass/Pasture/Shrubland,699099072,69909.9072,65.50511283497885,grassPastureHay,NA,NA,NA,NA,NA,0.9565668777301908,0.07971390647751589,6.632435957590761,18.68353449503583
2007,20061,county,Other Crops,5666752,566.6752,0.5309708509637988,all cult,NA,NA,NA,NA,NA,0.9565668777301908,0.07971390647751589,6.632435957590761,18.68353449503583
2007,20061,county,Sorghum,8495424,849.5424,0.7960155148095911,all cult,Sorghum,NA,NA,112,95148.7488,0.9565668777301908,0.07971390647751589,6.632435957590761,18.68353449503583
2007,20061,county,Soybeans,23303616,2330.3616,2.1835331452750353,all cult,Soybeans,0.14469973994084137,5,56,130500.24960000001,0.9565668777301908,0.07971390647751589,6.632435957590761,18.68353449503583
2007,20061,county,Wheat,37083200,3708.32,3.4746708979783736,all cult,Wheat,NA,NA,89,330040.48000000004,0.9565668777301908,0.07971390647751589,6.632435957590761,18.68353449503583
2007,20085,county,Corn,87406592,8740.6592,5.13942004506581,all cult,Corn,NA,NA,250,2185164.8,1.0609486662400822,0.08841238885334018,6.058960604505497,18.311675803947903
2007,20085,county,Developed,102807488,10280.7488,6.044977301140659,developed,NA,NA,NA,NA,NA,1.0609486662400822,0.08841238885334018,6.058960604505497,18.311675803947903
2007,20085,county,Double Crop,2145024,214.5024,0.12612526229997895,all cult,NA,NA,NA,NA,NA,1.0609486662400822,0.08841238885334018,6.058960604505497,18.311675803947903
2007,20085,county,Grass/Pasture/Shrubland,1085015232,108501.5232,63.79780866576437,grassPastureHay,NA,NA,NA,NA,NA,1.0609486662400822,0.08841238885334018,6.058960604505497,18.311675803947903
2007,20085,county,Other Crops,4380992,438.0992,0.25759794069162373,all cult,NA,NA,NA,NA,NA,1.0609486662400822,0.08841238885334018,6.058960604505497,18.311675803947903
2007,20085,county,Sorghum,4264960,426.496,0.25077537533329153,all cult,Sorghum,NA,NA,112,47767.551999999996,1.0609486662400822,0.08841238885334018,6.058960604505497,18.311675803947903
2007,20085,county,Soybeans,106288448.00000001,10628.8448,6.249654261890625,all cult,Soybeans,NA,NA,56,595215.3088,1.0609486662400822,0.08841238885334018,6.058960604505497,18.311675803947903
2007,20085,county,Wheat,27728512,2772.8512,1.6304087269830614,all cult,Wheat,NA,NA,89,246783.7568,1.0609486662400822,0.08841238885334018,6.058960604505497,18.311675803947903
2007,20087,county,Corn,136362688,13636.2688,9.488262685420768,all cult,Corn,0.1728809559237538,26,250,3409067.2,1.0277251241678778,0.08564376034732314,6.656062471693863,18.33706189584043
2007,20087,county,Developed,116198208,11619.8208,8.085196451093433,developed,NA,NA,NA,NA,NA,1.0277251241678778,0.08564376034732314,6.656062471693863,18.33706189584043
2007,20087,county,Double Crop,11073216,1107.3216,0.7704862944649801,all cult,NA,NA,NA,NA,NA,1.0277251241678778,0.08564376034732314,6.656062471693863,18.33706189584043
2007,20087,county,Grass/Pasture/Shrubland,585105472,58510.5472,40.712268865021976,grassPastureHay,NA,NA,NA,NA,NA,1.0277251241678778,0.08564376034732314,6.656062471693863,18.33706189584043
2007,20087,county,Other Crops,921984.0000000001,92.1984,0.06415263964109434,all cult,NA,NA,NA,NA,NA,1.0277251241678778,0.08564376034732314,6.656062471693863,18.33706189584043
2007,20087,county,Sorghum,3104640,310.464,0.21602419470980752,all cult,Sorghum,NA,NA,112,34771.968,1.0277251241678778,0.08564376034732314,6.656062471693863,18.33706189584043
2007,20087,county,Soybeans,127732416,12773.2416,8.887759065378958,all cult,Soybeans,0.11347649899143715,6,56,715301.5296,1.0277251241678778,0.08564376034732314,6.656062471693863,18.33706189584043
2007,20087,county,Wheat,21227584,2122.7584,1.4770381555461487,all cult,Wheat,NA,NA,89,188925.4976,1.0277251241678778,0.08564376034732314,6.656062471693863,18.33706189584043
2007,20091,county,Corn,41508095.99999999,4150.8096,3.3905599188478854,all cult,Corn,NA,NA,250,1037702.3999999999,1.0087790542810855,0.08406492119009046,7.485605449226993,18.55928772691928
2007,20091,county,Developed,553814464,55381.4464,45.23794885982304,developed,NA,NA,NA,NA,NA,1.0087790542810855,0.08406492119009046,7.485605449226993,18.55928772691928
2007,20091,county,Double Crop,8928192,892.8192,0.729293146642485,all cult,NA,NA,NA,NA,NA,1.0087790542810855,0.08406492119009046,7.485605449226993,18.55928772691928
2007,20091,county,Grass/Pasture/Shrubland,322590912,32259.0912,26.35061402025729,grassPastureHay,NA,NA,NA,NA,NA,1.0087790542810855,0.08406492119009046,7.485605449226993,18.55928772691928
2007,20091,county,Other Crops,1044288,104.4288,0.085301938121513,all cult,NA,NA,NA,NA,NA,1.0087790542810855,0.08406492119009046,7.485605449226993,18.55928772691928
2007,20091,county,Sorghum,2800448,280.0448,0.22875264487240576,all cult,Sorghum,NA,NA,112,31365.0176,1.0087790542810855,0.08406492119009046,7.485605449226993,18.55928772691928
2007,20091,county,Soybeans,94490816,9449.0816,7.71841650912705,all cult,Soybeans,NA,NA,56,529148.5695999999,1.0087790542810855,0.08406492119009046,7.485605449226993,18.55928772691928
2007,20091,county,Wheat,23924544,2392.4544,1.9542597175045728,all cult,Wheat,NA,NA,89,212928.44160000002,1.0087790542810855,0.08406492119009046,7.485605449226993,18.55928772691928
2007,20103,county,Corn,73956288,7395.6288,6.260967910647867,all cult,Corn,NA,NA,250,1848907.2000000002,1.0023065343651116,0.08352554453042597,7.000946822820948,18.56725800458125
2007,20103,county,Developed,156100672,15610.0672,13.215121048565443,developed,NA,NA,NA,NA,NA,1.0023065343651116,0.08352554453042597,7.000946822820948,18.56725800458125
2007,20103,county,Double Crop,2856896,285.6896,0.24185819304584685,all cult,NA,NA,NA,NA,NA,1.0023065343651116,0.08352554453042597,7.000946822820948,18.56725800458125
2007,20103,county,Grass/Pasture/Shrubland,473231808,47323.1808,40.06270790910805,grassPastureHay,NA,NA,NA,NA,NA,1.0023065343651116,0.08352554453042597,7.000946822820948,18.56725800458125
2007,20103,county,Other Crops,802816.0000000001,80.28160000000001,0.06796454162429946,all cult,NA,NA,NA,NA,NA,1.0023065343651116,0.08352554453042597,7.000946822820948,18.56725800458125
2007,20103,county,Sorghum,1856512,185.6512,0.15716800250619245,all cult,Sorghum,NA,NA,112,20792.9344,1.0023065343651116,0.08352554453042597,7.000946822820948,18.56725800458125
2007,20103,county,Soybeans,94769920,9476.992,8.023001749555974,all cult,Soybeans,NA,NA,56,530711.552,1.0023065343651116,0.08352554453042597,7.000946822820948,18.56725800458125
2007,20103,county,Wheat,11339776,1133.9776,0.9599991504432296,all cult,Wheat,NA,NA,89,100924.0064,1.0023065343651116,0.08352554453042597,7.000946822820948,18.56725800458125
2007,20117,county,Corn,193412800,19341.28,8.314280476033842,all cult,Corn,0.17079613806243887,17,250,4835320,1.0574423748302895,0.08812019790252412,5.69753501415255,17.868352693981617
2007,20117,county,Developed,139827968,13982.7968,6.010816990115881,developed,NA,NA,NA,NA,NA,1.0574423748302895,0.08812019790252412,5.69753501415255,17.868352693981617
2007,20117,county,Double Crop,12070464,1207.0464,0.5188758095217553,all cult,NA,NA,NA,NA,NA,1.0574423748302895,0.08812019790252412,5.69753501415255,17.868352693981617
2007,20117,county,Grass/Pasture/Shrubland,1115519104,111551.9104,47.95307604786221,grassPastureHay,NA,NA,NA,NA,NA,1.0574423748302895,0.08812019790252412,5.69753501415255,17.868352693981617
2007,20117,county,Other Crops,6030528.000000001,603.0528,0.25923569283199155,all cult,NA,NA,NA,NA,NA,1.0574423748302895,0.08812019790252412,5.69753501415255,17.868352693981617
2007,20117,county,Sorghum,67687424,6768.7424,2.9096948487185155,all cult,Sorghum,NA,NA,112,758099.1488,1.0574423748302895,0.08812019790252412,5.69753501415255,17.868352693981617
2007,20117,county,Soybeans,340111744.00000006,34011.1744,14.620461690276034,all cult,Soybeans,NA,NA,56,1904625.7664,1.0574423748302895,0.08812019790252412,5.69753501415255,17.868352693981617
2007,20117,county,Wheat,217321663.99999997,21732.1664,9.342056306585638,all cult,Wheat,NA,NA,89,1934162.8095999998,1.0574423748302895,0.08812019790252412,5.69753501415255,17.868352693981617
2007,20127,county,Corn,36249024,3624.9024,2.001991773111063,all cult,Corn,NA,NA,250,906225.6,0.9218864384621783,0.07682386987184821,6.666199414364948,18.53925084294502
2007,20127,county,Developed,88156096,8815.6096,4.868759471747132,developed,NA,NA,NA,NA,NA,0.9218864384621783,0.07682386987184821,6.666199414364948,18.53925084294502
2007,20127,county,Double Crop,4459392,445.9392,0.24628707512448583,all cult,NA,NA,NA,NA,NA,0.9218864384621783,0.07682386987184821,6.666199414364948,18.53925084294502
2007,20127,county,Grass/Pasture/Shrubland,1381458175.9999998,138145.81759999998,76.29634119939381,grassPastureHay,NA,NA,NA,NA,NA,0.9218864384621783,0.07682386987184821,6.666199414364948,18.53925084294502
2007,20127,county,Other Crops,5023872,502.3872,0.27746265425416755,all cult,NA,NA,NA,NA,NA,0.9218864384621783,0.07682386987184821,6.666199414364948,18.53925084294502
2007,20127,county,Sorghum,20525120,2052.512,1.133578696687595,all cult,Sorghum,NA,NA,112,229881.344,0.9218864384621783,0.07682386987184821,6.666199414364948,18.53925084294502
2007,20127,county,Soybeans,72629760,7262.976,4.011257848019052,all cult,Soybeans,NA,NA,56,406726.65599999996,0.9218864384621783,0.07682386987184821,6.666199414364948,18.53925084294502
2007,20127,county,Wheat,97115648,9711.5648,5.363585191599913,all cult,Wheat,NA,NA,89,864329.2672,0.9218864384621783,0.07682386987184821,6.666199414364948,18.53925084294502
2007,20131,county,Corn,246000384,24600.0384,13.07014430742931,all cult,Corn,NA,NA,250,6150009.600000001,1.0774585561083836,0.08978821300903196,5.606423950195335,17.82743811430757
2007,20131,county,Developed,117255040.00000001,11725.504,6.229828867150858,developed,NA,NA,NA,NA,NA,1.0774585561083836,0.08978821300903196,5.606423950195335,17.82743811430757
2007,20131,county,Double Crop,14425600,1442.56,0.7664405666994902,all cult,NA,NA,NA,NA,NA,1.0774585561083836,0.08978821300903196,5.606423950195335,17.82743811430757
2007,20131,county,Grass/Pasture/Shrubland,939931328.0000001,93993.1328,49.93910129845029,grassPastureHay,NA,NA,NA,NA,NA,1.0774585561083836,0.08978821300903196,5.606423950195335,17.82743811430757
2007,20131,county,Other Crops,12346432,1234.6432,0.6559731545860638,all cult,NA,NA,NA,NA,NA,1.0774585561083836,0.08978821300903196,5.606423950195335,17.82743811430757
2007,20131,county,Sorghum,18326784,1832.6784,0.9737127547373524,all cult,Sorghum,NA,NA,112,205259.9808,1.0774585561083836,0.08978821300903196,5.606423950195335,17.82743811430757
2007,20131,county,Soybeans,256308416,25630.8416,13.617816077590444,all cult,Soybeans,NA,NA,56,1435327.1296,1.0774585561083836,0.08978821300903196,5.606423950195335,17.82743811430757
2007,20131,county,Wheat,77719488,7771.9488,4.129281861850755,all cult,Wheat,NA,NA,89,691703.4432,1.0774585561083836,0.08978821300903196,5.606423950195335,17.82743811430757
2007,20139,county,Corn,108398976,10839.8976,5.857363390038449,all cult,Corn,NA,NA,250,2709974.4,1.0223738553738349,0.08519782128115291,7.021905953045872,18.74696812738569
2007,20139,county,Developed,135221184,13522.1184,7.306707516492156,developed,NA,NA,NA,NA,NA,1.0223738553738349,0.08519782128115291,7.021905953045872,18.74696812738569
2007,20139,county,Double Crop,17721536,1772.1536,0.9575872394001989,all cult,NA,NA,NA,NA,NA,1.0223738553738349,0.08519782128115291,7.021905953045872,18.74696812738569
2007,20139,county,Grass/Pasture/Shrubland,1052739520,105273.952,56.885020054937144,grassPastureHay,NA,NA,NA,NA,NA,1.0223738553738349,0.08519782128115291,7.021905953045872,18.74696812738569
2007,20139,county,Other Crops,1426880.0000000002,142.68800000000002,0.07710178621962316,all cult,NA,NA,NA,NA,NA,1.0223738553738349,0.08519782128115291,7.021905953045872,18.74696812738569
2007,20139,county,Sorghum,8761984,876.1984,0.4734558037310486,all cult,Sorghum,NA,NA,112,98134.2208,1.0223738553738349,0.08519782128115291,7.021905953045872,18.74696812738569
2007,20139,county,Soybeans,194701696,19470.1696,10.52075054776159,all cult,Soybeans,NA,NA,56,1090329.4976000001,1.0223738553738349,0.08519782128115291,7.021905953045872,18.74696812738569
2007,20139,county,Wheat,48391616,4839.1616,2.6148520069340773,all cult,Wheat,NA,NA,89,430685.38240000006,1.0223738553738349,0.08519782128115291,7.021905953045872,18.74696812738569
2007,20149,county,Corn,118079808,11807.9808,5.325381020807638,all cult,Corn,0.10432173834628364,65,250,2951995.1999999997,1.056584963627837,0.0880487469689864,6.075887457529727,18.27358716328941
2007,20149,county,Developed,125483903.99999999,12548.390399999998,5.6593046016677775,developed,NA,NA,NA,NA,NA,1.056584963627837,0.0880487469689864,6.075887457529727,18.27358716328941
2007,20149,county,Double Crop,2380224,238.0224,0.10734773311005756,all cult,NA,NA,NA,NA,NA,1.056584963627837,0.0880487469689864,6.075887457529727,18.27358716328941
2007,20149,county,Grass/Pasture/Shrubland,1509497920.0000002,150949.79200000002,68.07812199454634,grassPastureHay,NA,NA,NA,NA,NA,1.056584963627837,0.0880487469689864,6.075887457529727,18.27358716328941
2007,20149,county,Other Crops,8429568,842.9567999999999,0.38017220895893905,all cult,NA,NA,NA,NA,NA,1.056584963627837,0.0880487469689864,6.075887457529727,18.27358716328941
2007,20149,county,Sorghum,10536960,1053.696,0.4752152611986738,all cult,Sorghum,NA,NA,112,118013.95199999999,1.056584963627837,0.0880487469689864,6.075887457529727,18.27358716328941
2007,20149,county,Soybeans,109684736,10968.4736,4.946764576096672,all cult,Soybeans,0.10667420421943832,40,56,614234.5216,1.056584963627837,0.0880487469689864,6.075887457529727,18.27358716328941
2007,20149,county,Wheat,28826112,2882.6112,1.3000531788506575,all cult,Wheat,NA,NA,89,256552.3968,1.056584963627837,0.0880487469689864,6.075887457529727,18.27358716328941
2007,20161,county,Corn,33225920,3322.592,2.08436207110242,all cult,Corn,0.10159289451362112,11,250,830648,0.9859864909613971,0.08216554091344976,6.3994959751765155,18.585989689826988
2007,20161,county,Developed,143641344,14364.1344,9.01105429964844,developed,NA,NA,NA,NA,NA,0.9859864909613971,0.08216554091344976,6.3994959751765155,18.585989689826988
2007,20161,county,Double Crop,3916864,391.6864,0.24571668020829848,all cult,NA,NA,NA,NA,NA,0.9859864909613971,0.08216554091344976,6.3994959751765155,18.585989689826988
2007,20161,county,Grass/Pasture/Shrubland,982493120,98249.312,61.63475366361799,grassPastureHay,NA,NA,NA,NA,NA,0.9859864909613971,0.08216554091344976,6.3994959751765155,18.585989689826988
2007,20161,county,Other Crops,3998399.9999999995,399.84,0.2508316791557891,all cult,NA,NA,NA,NA,NA,0.9859864909613971,0.08216554091344976,6.3994959751765155,18.585989689826988
2007,20161,county,Sorghum,27734784,2773.4784,1.7398865650618027,all cult,Sorghum,NA,NA,112,310629.5808,0.9859864909613971,0.08216554091344976,6.3994959751765155,18.585989689826988
2007,20161,county,Soybeans,71115072,7111.5072,4.461262735855552,all cult,Soybeans,0.14943856558116525,6,56,398244.4032,0.9859864909613971,0.08216554091344976,6.3994959751765155,18.585989689826988
2007,20161,county,Wheat,62509888,6250.9888,3.921433616166544,all cult,Wheat,NA,NA,89,556338.0032,0.9859864909613971,0.08216554091344976,6.3994959751765155,18.585989689826988
2007,20177,county,Corn,118776000,11877.6,8.155719878207917,all cult,Corn,0.13052381069900496,95,250,2969400,1.0179857651446467,0.08483214709538722,6.884112900588394,18.701742135401478
2007,20177,county,Developed,288317568,28831.7568,19.797242882182953,developed,NA,NA,NA,NA,NA,1.0179857651446467,0.08483214709538722,6.884112900588394,18.701742135401478
2007,20177,county,Double Crop,1897280,189.728,0.13027618551328818,all cult,NA,NA,NA,NA,NA,1.0179857651446467,0.08483214709538722,6.884112900588394,18.701742135401478
2007,20177,county,Grass/Pasture/Shrubland,645181824,64518.182400000005,44.30122438081129,grassPastureHay,NA,NA,NA,NA,NA,1.0179857651446467,0.08483214709538722,6.884112900588394,18.701742135401478
